0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
54 48
193 110
369 148
546 129
696 139
812 125
833 273
788 340
555 362
365 349
304 290
228 223
77 77
35 35
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
26 26
49 49
93 93
256 229
328 313
382 357
222 219
227 223
218 215
196 194
164 163
123 123
78 78
36 36
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
14 14
49 49
94 94
138 138
177 176
205 205
223 222
227 226
218 217
197 195
165 165
124 124
79 79
36 36
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
14 14
50 50
94 94
138 138
177 176
206 203
223 220
424 358
408 381
197 195
165 164
124 124
79 79
68 68
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
15 15
50 50
355 289
552 158
704 135
820 122
889 132
907 135
871 131
787 117
658 131
497 114
318 118
149 90
28 28
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
60 52
201 105
375 148
489 226
625 258
781 253
848 228
862 240
773 348
699 288
521 317
326 257
209 176
99 95
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
29 29
96 96
96 96
139 139
177 176
206 204
223 220
228 225
411 374
615 370
582 251
478 157
254 170
136 97
28 28
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
29 29
97 97
180 178
262 256
334 303
387 376
420 408
429 417
414 402
374 363
314 286
239 225
154 152
39 39
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
30 30
97 97
180 178
360 279
335 323
645 374
789 315
806 354
777 333
703 290
524 319
329 260
214 185
124 99
26 26
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
50 49
196 128
338 169
492 228
557 329
647 375
792 314
717 400
416 378
377 366
169 169
129 129
84 84
40 40
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
16 16
52 52
97 97
141 141
179 179
208 207
420 383
429 417
414 402
375 364
315 287
240 226
156 154
76 76
17 17
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
16 16
52 52
97 97
141 141
179 179
388 353
420 408
429 417
413 386
200 198
169 168
128 128
84 84
41 41
17 17
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
31 31
53 53
97 97
141 141
179 179
208 207
226 224
590 370
775 337
703 295
526 323
242 226
158 156
106 102
29 29
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
42 42
163 123
340 183
363 280
461 342
391 376
423 411
433 420
692 401
708 267
318 284
243 223
159 156
78 78
18 18
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
31 31
99 99
182 180
264 258
335 305
535 392
423 407
432 420
417 404
202 202
170 170
130 130
85 85
42 42
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
43 43
98 98
181 179
263 258
459 353
534 441
578 479
591 490
570 472
517 428
436 325
243 236
219 181
108 104
32 32
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
31 31
99 99
181 179
263 257
334 304
208 208
421 384
431 419
415 403
377 366
318 290
244 224
160 158
43 43
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
17 17
53 53
97 97
141 141
179 179
208 207
226 225
231 230
223 222
202 201
171 171
131 131
86 86
43 43
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
17 17
53 53
97 97
141 141
179 179
208 207
226 225
231 230
223 222
202 202
249 245
245 238
161 159
111 106
28 28
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
43 43
135 126
181 179
263 257
334 304
389 378
422 410
231 230
223 222
202 202
171 171
131 131
87 87
81 81
20 20
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
43 43
198 130
248 203
361 272
625 294
646 389
790 321
718 410
418 380
629 368
672 204
496 174
328 149
172 96
45 40
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
68 47
212 106
388 141
563 126
673 209
726 327
701 423
907 293
841 255
711 314
601 227
462 218
306 166
154 115
40 40
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
52 51
98 98
181 176
262 253
333 318
207 205
225 222
430 363
415 388
378 353
319 305
246 236
224 184
137 107
40 40
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
52 51
135 129
247 204
359 286
552 338
645 379
699 413
805 365
777 399
628 372
644 229
517 126
343 127
173 104
40 40
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
31 31
52 52
96 96
140 140
331 293
386 361
419 392
230 227
222 219
202 200
171 171
246 235
164 160
83 83
22 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
31 31
134 120
180 175
434 279
623 283
726 310
748 387
717 433
574 422
631 354
603 256
463 220
274 189
84 84
22 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
17 17
98 98
96 96
140 140
333 307
388 377
422 410
432 419
418 406
522 383
323 312
249 229
166 163
84 84
37 37
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
16 16
52 52
96 96
262 243
333 303
645 377
579 426
718 409
693 407
632 370
536 302
413 251
275 194
140 120
37 37
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
31 31
97 97
179 177
261 255
332 317
386 361
502 408
589 454
777 358
707 353
532 327
410 247
308 159
158 109
45 43
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
65 47
206 111
380 147
544 136
665 194
720 300
880 250
917 159
889 132
808 121
685 127
529 120
353 121
180 103
48 44
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
63 53
201 112
357 146
520 187
664 200
822 177
893 138
915 143
887 135
809 120
674 150
499 180
309 174
177 108
47 44
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
55 51
177 119
355 169
540 146
701 136
714 289
690 392
428 362
413 386
516 376
529 316
408 303
164 155
84 84
23 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
29 29
94 94
94 94
138 138
176 175
205 203
223 220
427 362
414 387
377 352
320 305
246 237
164 160
115 109
48 45
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
62 51
202 109
374 148
547 134
702 137
815 85
888 144
913 145
883 140
789 169
670 151
409 272
225 184
84 84
12 12
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
61 51
199 110
373 149
547 133
685 156
767 204
871 199
798 366
414 365
626 380
439 343
246 231
272 171
115 104
23 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
15 15
49 49
173 167
424 276
449 351
205 203
223 220
427 362
414 387
377 352
439 343
337 271
225 201
114 109
22 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
27 27
91 91
323 244
350 276
328 317
525 375
694 392
712 421
690 407
709 317
647 226
499 176
346 134
175 102
46 42
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
57 51
194 123
369 146
547 152
703 146
822 136
897 147
920 152
893 145
813 133
688 144
532 128
353 136
179 100
47 42
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
56 50
194 122
369 145
546 151
703 144
822 134
891 154
915 158
869 178
759 247
599 263
339 252
271 193
114 110
30 30
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
42 42
180 97
344 164
420 265
325 288
204 202
415 351
426 398
413 386
376 352
318 304
245 236
163 159
82 82
21 21
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
25 25
88 88
232 193
344 277
323 307
378 354
221 218
424 359
220 217
201 199
170 170
131 131
87 87
44 44
11 11
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
46 44
120 117
91 91
251 226
537 343
711 279
776 399
797 414
833 289
791 180
598 275
408 257
306 163
166 125
44 42
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
40 40
145 119
354 177
506 179
607 260
523 368
570 473
709 400
775 314
760 258
440 321
338 257
305 173
136 114
42 41
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
50 46
185 118
359 145
536 153
651 205
522 368
570 473
586 486
567 471
705 298
438 321
494 202
341 133
171 101
43 40
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
31 31
141 112
167 161
134 134
322 285
378 354
687 405
796 329
686 387
704 315
643 223
459 233
269 188
111 106
38 38
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
37 37
85 85
166 162
341 269
441 331
520 430
687 388
796 328
686 386
516 380
319 309
406 228
325 158
162 114
40 39
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
40 40
168 106
308 161
497 190
685 145
625 378
771 314
703 419
564 404
514 386
638 283
511 129
343 122
171 98
41 39
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
45 42
176 106
349 147
528 128
685 131
806 133
882 128
902 139
875 134
798 123
675 136
520 119
342 122
169 101
41 39
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
43 41
173 105
347 146
523 131
679 137
800 140
877 134
902 138
878 150
801 135
673 137
520 130
321 159
146 106
31 31
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
20 20
43 43
86 86
243 219
315 301
372 348
559 403
575 436
558 422
616 370
587 264
451 212
318 146
163 104
36 36
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
32 32
79 79
160 157
243 235
433 339
372 356
218 215
224 221
217 214
198 196
313 278
239 230
157 154
106 101
24 24
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
30 30
157 92
333 150
507 142
662 154
749 218
764 326
786 406
820 272
779 161
658 153
503 134
329 128
160 100
36 36
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
38 36
165 102
336 145
513 131
671 136
778 149
853 164
845 249
819 227
747 215
519 321
447 221
314 145
125 98
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
23 23
126 99
259 181
239 216
428 336
507 383
406 388
417 390
555 399
506 381
427 340
238 227
212 177
124 112
34 34
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
75 75
155 152
238 231
167 166
369 313
555 399
418 399
757 431
507 330
428 321
327 249
312 174
139 108
21 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
26 26
75 75
156 154
328 257
519 323
508 374
676 380
847 293
820 231
694 306
632 214
482 160
326 128
155 106
32 32
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
32 32
157 106
330 139
509 148
630 180
746 208
819 232
844 239
557 393
369 355
311 284
237 223
153 151
72 72
20 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
24 24
99 95
285 181
323 256
424 337
503 379
552 416
570 430
552 416
608 363
647 193
492 128
318 125
150 95
28 28
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 19
152 99
324 140
501 135
659 133
767 145
808 239
870 179
859 129
782 118
659 131
502 126
323 117
151 91
28 28
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
28 28
149 82
321 139
500 133
659 129
782 132
856 132
882 137
855 132
779 119
656 125
498 114
320 131
148 92
27 27
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
26 26
147 81
315 142
485 135
640 153
760 150
803 240
683 409
400 338
680 378
615 213
383 248
244 177
127 94
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
68 68
147 145
230 222
304 291
363 339
399 373
566 418
549 455
603 341
420 324
318 268
202 172
92 90
19 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
23 23
142 83
312 138
491 134
648 133
725 213
660 395
410 347
397 371
362 339
303 290
229 224
145 143
90 88
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
65 65
77 77
227 216
161 161
192 191
397 336
219 216
213 210
193 191
162 162
122 122
77 77
65 65
14 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
129 85
302 140
313 245
415 311
495 410
660 372
681 401
547 402
496 410
303 293
228 216
144 142
34 34
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
87 81
143 142
227 220
302 275
360 350
397 385
409 397
396 384
359 349
300 274
308 245
264 157
130 85
19 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
34 34
77 77
227 201
302 275
361 350
398 386
562 412
397 382
494 361
414 308
311 261
142 135
33 33
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
18 18
85 79
142 141
226 220
301 274
493 361
397 381
408 396
395 383
358 348
300 274
225 213
141 139
61 61
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
101 87
140 137
225 219
411 316
671 274
796 261
822 225
797 214
752 159
627 149
470 129
293 126
125 90
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
15 15
120 87
279 141
467 173
623 141
589 349
650 416
554 395
650 365
665 290
597 205
465 129
293 122
124 89
17 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
125 85
294 128
473 125
633 122
711 200
729 302
810 261
817 163
710 224
488 300
410 189
272 129
114 82
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 14
106 79
185 158
219 208
293 280
188 187
208 205
214 211
207 205
350 309
157 157
217 207
183 154
66 66
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
98 78
221 162
217 206
484 309
653 294
640 374
548 391
530 398
478 378
480 298
215 204
70 70
29 29
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
54 54
132 130
215 207
397 311
477 378
385 368
545 390
385 368
348 331
289 276
214 210
178 150
71 71
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
53 53
131 129
214 206
289 276
347 331
383 358
396 370
383 358
346 330
476 304
212 201
176 149
84 79
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
104 79
242 134
398 186
579 207
697 205
636 377
397 361
205 203
345 318
286 262
210 203
174 147
92 80
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
50 50
128 127
212 204
601 268
645 279
767 248
736 307
799 222
721 151
472 300
286 227
171 147
47 47
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
67 66
210 152
288 234
285 271
343 327
380 355
537 384
519 390
468 369
468 288
342 270
203 150
92 81
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
96 69
251 134
419 153
570 177
689 201
710 316
649 384
627 401
635 274
524 235
383 179
226 128
61 61
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
47 47
124 123
285 228
469 288
639 289
708 298
730 311
625 351
464 360
279 265
203 196
119 118
43 43
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
97 66
260 123
438 126
598 123
722 139
800 122
827 123
784 158
705 147
590 115
427 108
248 105
87 65
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
94 65
256 122
433 127
595 122
718 139
796 123
807 151
794 119
713 127
586 120
425 117
245 106
84 67
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
23 23
119 118
202 195
277 267
335 320
371 347
526 376
614 364
455 354
373 296
395 201
226 110
76 61
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
42 42
236 176
421 154
580 133
676 191
749 208
774 214
779 167
698 141
582 110
418 114
238 104
78 63
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
87 66
250 116
428 134
587 119
710 134
790 114
813 121
783 116
701 125
573 118
410 111
232 97
74 57
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
84 60
244 117
414 123
571 135
664 191
741 193
764 200
735 192
657 185
536 166
355 188
176 129
55 54
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
81 60
241 116
411 123
545 183
691 162
737 204
793 156
762 136
653 198
532 164
351 186
210 109
59 53
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
74 60
185 131
391 199
542 169
659 193
679 276
622 370
495 352
534 326
261 233
185 179
102 102
30 30
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
36 36
110 110
193 187
539 238
683 161
728 206
750 200
722 189
598 259
484 219
367 149
213 99
60 50
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
74 60
233 112
411 131
573 148
698 140
775 125
799 128
768 123
684 118
554 121
390 127
211 100
57 45
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
67 57
201 137
262 210
365 273
446 330
498 409
376 361
360 349
171 171
138 138
97 97
52 52
25 25
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
17 17
57 57
101 101
141 141
172 171
357 302
368 343
353 336
313 299
252 242
175 170
93 93
23 23
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
51 48
143 122
186 179
313 268
438 340
488 384
503 376
483 380
312 296
251 240
174 169
125 118
30 30
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
30 30
142 122
187 178
141 141
172 171
191 191
367 334
352 319
312 284
414 261
286 212
123 114
38 38
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
54 50
140 120
185 177
261 255
439 334
488 359
503 413
482 354
427 314
249 241
171 167
87 87
19 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
28 28
100 100
392 194
543 131
639 170
660 274
681 275
651 239
620 201
517 121
352 129
181 89
37 34
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
57 48
212 121
389 142
554 134
677 126
752 119
775 115
742 117
655 107
521 112
354 119
173 92
33 32
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
20 20
140 115
310 185
402 246
302 281
339 310
349 318
550 354
399 313
376 254
277 197
67 67
11 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
26 26
174 117
345 161
484 191
629 196
558 352
648 303
664 234
395 295
371 252
198 171
89 88
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
18 18
134 108
222 199
325 265
296 282
332 318
342 327
325 311
283 272
220 210
142 141
63 63
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
80 80
160 159
237 230
296 271
332 303
469 365
446 337
283 274
218 213
139 138
61 61
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
42 42
85 85
323 256
404 307
331 320
341 311
324 296
385 302
405 218
257 171
123 100
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
33 33
165 103
337 151
501 157
616 148
663 213
682 203
649 192
561 197
431 176
272 146
105 90
13 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
24 24
125 109
258 187
432 230
619 192
695 143
716 144
679 140
576 162
392 215
245 166
101 87
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
74 74
255 179
315 259
478 304
445 346
457 344
432 327
272 264
207 202
129 128
52 52
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
25 25
154 100
305 157
484 166
610 151
688 155
707 139
668 138
576 146
411 191
209 154
68 68
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 12
71 71
150 149
225 219
388 304
527 334
541 332
422 333
363 293
107 107
65 65
47 47
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
23 23
144 98
295 161
445 178
463 295
520 322
537 314
571 266
434 282
398 188
241 130
84 71
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
67 67
242 172
365 255
462 286
314 291
444 344
418 316
358 274
268 231
118 118
43 43
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
90 86
268 170
406 202
456 313
514 302
437 341
414 313
428 272
387 184
240 128
85 72
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
34 34
76 76
115 115
273 245
165 165
316 293
297 273
254 235
189 185
60 60
21 21
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
86 81
231 171
292 241
371 299
418 334
430 326
550 285
469 234
390 161
228 124
78 67
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
18 18
131 94
295 142
452 152
563 150
635 157
664 158
624 138
528 133
389 137
226 124
74 61
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
120 92
291 141
448 130
569 135
642 134
656 139
616 136
522 133
383 136
219 123
69 59
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 16
124 90
286 140
441 133
530 195
598 211
505 318
392 310
429 248
356 168
202 137
57 55
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
30 30
70 70
109 109
140 140
294 263
162 161
151 151
127 127
173 168
133 125
47 47
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
29 29
70 70
202 194
258 248
292 280
496 323
598 233
503 126
364 134
190 120
37 37
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
108 85
212 178
374 208
515 203
540 263
491 310
460 285
386 307
277 228
171 145
46 46
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
109 83
260 140
398 164
510 179
600 164
616 151
551 203
463 176
332 160
179 115
38 38
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
50 50
124 124
105 105
135 135
285 254
291 279
272 250
227 215
162 159
86 86
21 21
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
49 49
122 122
194 190
467 251
569 201
607 162
543 194
452 173
335 163
176 106
42 41
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 11
101 78
256 130
409 148
527 130
562 186
599 152
566 129
412 222
290 160
163 111
36 36
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 10
98 76
253 128
404 147
522 129
590 130
603 132
562 125
467 133
328 137
168 100
35 35
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 9
95 74
248 128
400 129
518 121
587 126
601 126
558 125
459 134
320 137
162 100
32 32
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 8
80 71
114 114
99 99
240 213
272 250
279 256
138 138
114 114
79 79
39 39
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
4 4
22 22
60 60
98 98
127 127
144 144
147 147
136 136
112 112
77 77
38 38
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
66 61
182 138
247 207
390 258
366 286
272 264
345 271
282 241
263 159
93 90
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
23 23
61 61
99 99
128 128
145 145
275 255
422 270
209 188
145 143
143 84
24 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
41 41
112 112
97 97
126 126
266 238
372 291
251 239
206 202
235 166
114 95
20 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
39 39
110 110
179 174
319 252
361 287
269 256
248 243
380 221
230 161
133 88
20 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
77 64
201 126
330 163
462 187
524 180
534 182
457 206
332 220
226 175
64 64
9 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
6 6
78 63
228 106
376 128
488 121
554 113
563 112
518 121
421 119
284 120
131 91
18 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
35 35
55 55
172 166
309 246
426 265
490 239
451 236
393 151
217 149
81 78
16 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
72 59
218 104
364 128
477 119
543 110
544 123
499 127
387 159
268 113
119 86
15 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3 3
32 32
100 100
90 90
118 118
251 233
256 235
234 221
189 180
171 145
54 54
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
31 31
98 98
166 163
117 117
133 133
135 135
124 124
99 99
65 65
28 28
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
29 29
95 95
163 160
215 204
245 231
466 259
425 226
341 168
163 137
68 67
10 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
38 38
128 119
161 155
114 114
243 214
248 233
226 213
337 197
218 124
47 47
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
36 36
172 110
264 209
290 230
241 227
246 231
224 211
178 170
114 114
62 62
8 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
47 45
124 116
215 178
286 240
326 281
332 286
302 261
239 203
152 129
43 43
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
2 2
24 24
87 87
82 82
204 183
234 229
237 233
216 211
170 168
107 107
41 41
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
22 22
85 85
151 149
379 314
468 163
442 206
401 211
340 135
213 107
78 65
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 21
84 84
149 147
201 190
229 216
125 125
113 113
89 89
55 55
20 20
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 20
152 106
147 138
273 216
228 215
232 218
209 198
163 157
54 54
19 19
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1 1
37 36
109 105
145 140
196 191
225 212
228 215
206 195
160 154
98 98
33 33
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
24 24
106 100
194 163
319 208
221 195
224 211
202 191
156 151
94 94
